answerUuid,studentId,exerciceId,exerciceType,exerciceTitle,answeredAt,answerContent,answerScore,answerIsRight,assessmentUuid,assessmentScore,assessmentIsManual,assessmentStatus,recordedFeedback
6e67e3f2-3659-49cb-8837-0782480c19dd,10233,14315,OneFileExercice,Un premier programme bis,1780057705,"using namespace std;
#include <iostream>

int main(void){ ;
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   char v4 = ""test"";
              
 

}",0,0,bc4f303e-6fe6-40db-9cf0-d1a543a6c1ea,0,0,0,
f674f045-b4ed-4fc6-86a3-085d5d2298db,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057708,"float average(float* values, int n_values){
  for (int i = 0; i < n_values; i++){
float sum = 0;
    sum = sum + values[i];
    }
    return sum/ n_values;
  //return  mean;
    
}",0,0,5eb07280-26cd-4f48-9d2b-d65fdb697c7b,0,0,0,
95723afa-3cc5-4e1e-9a6e-6e00d9f79bc5,10455,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780057710,"float absolute_value(float number){
    

    if (number < 0){
      return -number. 
      }
    else{ 
      return number
      }
}",0,0,56b71c5c-3577-4c9d-9409-44a260fee379,0,0,0,
92e068cc-0283-4564-9523-822e5d2f36bd,10232,14319,OneFileExercice,Calcul moyenne - C++,1780057711,"float average(float* values, int n_values){
if ( n_values==0) return 0.0f;
  float somme = 0.0f;
  for ( int i = 0; i < n_values; i++) {
    somme += values[i];
  }
  reurn somme/ n_values;
  

}",0,0,9707a709-df66-4690-86f2-22057b1666f5,0,0,0,
ade6d9e8-3a7d-4e30-a9cd-c955d73bfe06,10129,6210,OneFileExercice,Somme de valeur non négatives,1780057720,"float sum_positives_values(float* values, int n_values) {
    float sum = 0.0f;
    for (int i = 0; i < n_values; i++) {
        if (values[i] >= 0) {
            sum += values[i];
        }
    }
    return sum;
}

void test_main() {
    // Laisser vide pour corriger l'erreur du validateur
}",1,1,1a102b76-6088-44df-83fa-b3eb4ad8a199,1,0,0,
e68e03f2-f519-4cbe-9caa-3b0476badfe7,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057723,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]<0){
      sum=0;  
    }
    else{
      sum=0;
    }
     
  }
 
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0.33333333333333,0,82ad70ce-60cf-4c33-ac85-87319e1ec99b,0.33333333333333,0,0,
ec03575f-5995-4b26-8742-4945e70c897e,10056,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780057727,"float absolute_value(float number){
    float result;
  result;
}",0,0,d4f4849a-0116-4608-85f1-a5c2e69c0123,0.33333333333333,0,0,
ec03575f-5995-4b26-8742-4945e70c897e,10056,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780057727,"float absolute_value(float number){
    float result;
  result;
}",0,0,4b196b0c-66bc-422a-8145-700645b3ea01,0,1,0,
df6d3419-45b0-4e2e-94ef-d5c16d2a7504,10129,6210,OneFileExercice,Somme de valeur non négatives,1780057729,"float sum_positives_values(float* values, int n_values) {
    float sum = 0.0f;
    for (int i = 0; i < n_values; i++) {
        if (values[i] >= 0) {
            sum += values[i];
        }
    }
    return sum;
}

void test_main() {
}",1,1,213b68bd-d0cc-42d8-9d66-c1bdbbecb397,1,0,0,
dbb1a717-aa61-4461-8dad-06d4a0db96fa,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057732,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 
}
  else { if(grade2 < 8 ){
    return true ;
    }}
  else{ if(grade3 < 8 ){
    return true ;
    }}
  else {
    return false;
    }
}

void test_main(){
    bool return is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,426c7da4-9a06-4964-ae6f-0a7762c25977,0,0,0,
1329e87f-2395-4c67-8e9f-88097293feb9,10460,2203,OneFileExercice,détection de valeur anormale 1,1780057733,"bool valeur_anormale(float* values, int n_values){
    
    float moy = average(values, n_values);
    float seuil = 0.4;
    
    for (int i = 0; i < n_values; i++){
        if (absolue(values[i] - moy) / moy > seuil){
            return true;
        }
    }
    
    return false;
}",0,0,77ec2029-c6d2-4e36-ad18-37c0d9ef1086,0,0,0,
21f755a8-cd76-4722-9b8e-c3347f692747,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057738,"float average(float* values, int n_values){
  for (int i = 0; i < n_values; i++){
float sum = 0;
sum = ++values[i];
    }
    return sum/ n_values;
  //return  mean; 
}",0,0,53d67180-3511-430d-856f-e53091831d1a,0,0,0,
4b656891-63cf-4a4e-8458-dbe336b2f731,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057739,"
 bool is_grade_below_8 (float grade1, float grade2, float grade3){
 float result= ( float grade1, float grade2, float grade3);
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void test_main(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,554eb8d6-3211-4273-b5e1-adb96b1cdeb6,0,0,0,
c315298f-7f77-47c9-97d8-0c32742c5d4e,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057749,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]<0){
      sum=0;  
    }
    else{
      sum+=values[i];
    }
     
  }
 
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0.33333333333333,0,b4c8e5ed-7702-4d09-8f7a-c651a699f779,0.33333333333333,0,0,
def6feab-c573-46fe-8056-0ae07e7cde98,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057754,"float average(float* values, int n_values){
  for (int i = 0; i < n_values; i++){
float sum = 0;
sum = values[i]++;
    }
    return sum /n_values;
  //return  mean; 
}",0,0,65be2f8b-8c56-4146-b7e6-adbac3914788,0,0,0,
20d03e8e-476c-4e99-a071-dc9286c83bd6,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057765,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 

  else { if(grade2 < 8 ){
    return true ;
    }}
  else{ if(grade3 < 8 ){
    return true ;
    }}
  else {
    return false;
    }
}

void test_main(){
    bool return is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,5003b42e-903a-4d1f-b6e7-7c9957a37ef6,0,0,0,
a8b6d8ff-d3b9-402c-ace1-e533cfa0c26b,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057767,"float average(float* values, int n_values){
  for (int i = 0; i < n_values; i++){
float sum = 0;
sum = values[i]++;
    }
  cout<< sum
    //return sum /n_values;
  //return  mean; 
}",0,0,282b1634-f813-45ba-a1eb-b2caa967cdc7,0,0,0,
19f9a49b-9ba3-4ee9-8b81-b920abb18579,10460,6211,OneFileExercice,C++ écart type,1780057768,"bool valeur_anormale(float* values, int n_values){
    
    float moy = average(values, n_values);
    float seuil = 0.4;
    
    for (int i = 0; i < n_values; i++){
        if (absolue(values[i] - moy) / moy > seuil){
            return true;
        }
    }
    
    return false;
}

void test_main(){
    float tab1[] = {10, 10, 10, 50};
    float tab2[] = {10, 10, 10, 10};
    float tab3[] = {5, 6, 7, 20};

    printf(""tab1 = %d\n"", valeur_anormale(tab1, 4));
    printf(""tab2 = %d\n"", valeur_anormale(tab2, 4));
    printf(""tab3 = %d\n"", valeur_anormale(tab3, 4));
}",0,0,babf1682-02ce-4cdc-9cbd-5e61b2f201e9,0,0,0,
8aeb78ac-df03-49a1-9233-940ddf87b31e,10232,14319,OneFileExercice,Calcul moyenne - C++,1780057775,"float average(float* values, int n_values){
if ( n_values==0) return 0.0f;
  float somme = 0.0f;
  for ( int i = 0; i < n_values; i++) {
    somme += values[i];
  }
  return somme/ n_values;
  

}",1,1,3d989368-6c6a-4e95-860a-c193a18c7362,1,0,0,
66f469f6-ced3-4c4e-adfc-e8956b80d11f,10233,14315,OneFileExercice,Un premier programme bis,1780057782,"using namespace std;
#include <iostream>
#include <string> 
int main(void){ ;
string main(void) {;
                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              
 

}",0,0,e49d42cd-8bc7-443b-8b15-863cc937234d,0,0,0,
d7bdb9d9-b933-4342-8381-304d9176ed82,10121,4764,OneFileExercice,moyenne de trois nombre,1780057792,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    
    return (a,b,c);
    
}

void test_moyenne_trois_nombres(void* b, int 4){
     
  
     return (b);
     
}",0,0,db254f0a-bfdc-4548-afaf-a4fd51cab8fe,0,0,0,
7926037c-6a63-4966-914a-de5b5a6255ba,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057793,"
 bool is_grade_below_8 (float grade1, float grade2, float grade3){
 float result= (float grade1, float grade2, float grade3);
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void test_main(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,aa12a438-7d08-417b-a6a3-8a4665ef4ce9,0,0,0,
c098516e-e88c-49db-9820-1515a8a14380,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057805,"float average(float* values, int n_values){
  float sum = 0;
  for (int i = 0; i < n_values; i++){
sum = values[i]++;
    }
  cout<< sum
    //return sum /n_values;
  //return  mean; 
}",0,0,bea3faa0-6752-4c7e-97f9-a18eb1d21a7f,0,0,0,
59b1250b-2afc-4afe-bf5f-d2241c2540de,10233,14315,OneFileExercice,Un premier programme bis,1780057808,"using namespace std;
#include <iostream>
#include <string> 
int main(void){ ;
string main(void) { ;
                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              
 

}",0,0,620c50c8-c3d5-460f-aee8-ae7117f4e947,0,0,0,
61b87013-f4fb-49f0-b00e-eabed5bd7fbd,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057815,"
 bool is_grade_below_8(float grade1, float grade2, float grade3){
  float result= (float grade1, float grade2, float grade3);
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void test_main(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,894fd053-c4d6-4522-ad88-43061f31d78d,0,0,0,
636abebb-5f99-4301-9516-63d272fcf9b3,10233,14315,OneFileExercice,Un premier programme bis,1780057823,"using namespace std;
#include <iostream>
#include <string> 
int main(void){ ;
string main(void) { ;
                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              
 }

}",0,0,24118ebb-b28d-4b86-8ed0-620d6a5930ac,0,0,0,
16a81e2a-3bdf-48ea-939a-82a31342f917,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057824,"float average(float* values, int n_values){
  float sum = 0;
  for (int i = 0; i < n_values; i++){
sum = sum + values[i];
    }
  cout<< sum
    //return sum /n_values;
  //return  mean; 
}",0,0,e1d8184c-83b2-4a43-be27-b2547774c10f,0,0,0,
86f9208d-38e5-4ab4-aa18-355de8593435,10460,6211,OneFileExercice,C++ écart type,1780057831,"bool valeur_anormale(float* values, int n_values){
    
    float moy = average(values, n_values);
    float seuil = 0.4;
    
    for (int i = 0; i < n_values; i++){
        if (absolute_value(values[i] - moy) / moy > seuil){
            return true;
        }
    }
    
    return false;
}

void test_main(){
    float tab1[] = {10, 10, 10, 50};
    float tab2[] = {10, 10, 10, 10};
    float tab3[] = {5, 6, 7, 20};

    printf(""tab1 = %d\n"", valeur_anormale(tab1, 4));
    printf(""tab2 = %d\n"", valeur_anormale(tab2, 4));
    printf(""tab3 = %d\n"", valeur_anormale(tab3, 4));
}",0,0,39d812fc-8815-4355-bd21-96d8ddc06acd,0,0,0,
a8b532a0-45df-4a77-a3c4-42b790b58087,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057837,"
 bool is_grade_below_8(float grade1, float grade2, float grade3){
  float result= float grade1, float grade2, float grade3;
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void test_main(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,0586ff00-d091-4bf7-bd04-5f677cd68331,0,0,0,
56781977-a055-4c3c-8e72-36d9b5c97100,10129,2203,OneFileExercice,détection de valeur anormale 1,1780057837,"void test_main() {
    // Laisse cette fonction vide et ferme bien l'accolade ici
}

bool valeur_anormale(float* values, int n_values) {
    if (n_values <= 0) return false;
    
    float moyenne = average(values, n_values);
    if (moyenne == 0) return false; 

    for (int i = 0; i < n_values; i++) {
        if (absolue(values[i] - moyenne) / moyenne > 0.40f) {
            return true;
        }
    }
    return false;
}",1,1,3f64070c-b5f6-4a78-a322-f727862c952c,1,0,0,
b9b231ee-1da7-488c-8e64-bc5091f25eda,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057840,"float average(float* values, int n_values){
  float sum = 0;
  for (int i = 0; i < n_values; i++){
sum = sum + values[i];
    }
return sum;
  //return  mean; 
}",0,0,c761e61d-16b6-4b8c-b899-9ea5eb644161,0,0,0,
643c2ffe-f897-4107-9553-5e638b8275cc,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057844,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 
}
  if(grade2 < 8 ){
    return true ;
    }
  if(grade3 < 8 ){
    return true ;
    }
  else {
    return false;
    }
}

void test_main(){
    bool return is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,3295a5b8-07b0-4d73-aa3b-110ca1ae9f6a,0,0,0,
001aacf5-9dbf-4c6f-923f-49a73325ab5e,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057847,"
 bool is_grade_below_8(float grade1, float grade2, float grade3){
  float result=float grade1, float grade2, float grade3;
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void test_main(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,a22ae0ed-50b9-4c62-81d0-5d204a5ee4e6,0,0,0,
877930c6-6d10-4ee3-93b7-74db597dba9e,10129,2203,OneFileExercice,détection de valeur anormale 1,1780057850,"void test_main() {
}

bool valeur_anormale(float* values, int n_values) {
    if (n_values <= 0) return false;
    
    float moyenne = average(values, n_values);
    if (moyenne == 0) return false; 

    for (int i = 0; i < n_values; i++) {
        if (absolue(values[i] - moyenne) / moyenne > 0.40f) {
            return true;
        }
    }
    return false;
}",1,1,851a8900-69a6-4a96-ab4c-bcb0cd503d53,1,0,0,
74ef0a36-b9dc-4509-adc1-1829ab95433d,10233,14315,OneFileExercice,Un premier programme bis,1780057855,"using namespace std;
#include <iostream>
#include <string> 
int string main(void){ ;

                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              
 }

}",0,0,9f0b90a4-5529-4fad-8ae9-213472792fbe,0,0,0,
daeaadd3-adc7-46ea-968b-f63d6cdcd1f7,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057860,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]>=0){
      sum+=values[i]; 
    }
    else{
      sum+=values[i];
    }
     
  }
 
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0.33333333333333,0,07e259e2-13fa-42cb-ac58-99994e62e42e,0.33333333333333,0,0,
dc07d19b-9aa8-44ce-9333-08b36b2b9488,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057862,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 
}
  if(grade2 < 8 ){
    return true ;
    }
  if(grade3 < 8 ){
    return true ;
    }
  else {
    return false;
    }
}

void test_main(){
    return is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,d1617ec2-85b5-45be-8934-0f391437a62c,0,0,0,
09640189-bc50-40a2-9ed4-6ff65e5865db,10233,14315,OneFileExercice,Un premier programme bis,1780057862,"using namespace std;
#include <iostream>
#include <string> 
int main(void){ ;

                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              
 }

}",0,0,94d631e7-7e9d-4864-ab58-766ea92afd88,0,0,0,
4b36b79c-a72c-44bf-b5ce-3e44f78f4832,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057864,"
 bool is_grade_below_8(float grade1, float grade2, float grade3){
  float result=[float grade1, float grade2, float grade3];
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void test_main(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,a347dcc4-e6cb-487c-8d43-e5c04fd58976,0,0,0,
7748a555-ec37-47ec-87cb-a53bd8f975ca,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057873,"float average(float* values, int n_values){
  float sum = 0;
  for (int i = 0; i < n_values; i++){
sum = sum + values[i];
    }
  sum = sum / n_values
return sum;
  //return  mean; 
}",0,0,4318bc96-b700-4d27-89db-2495a9b99d2d,0,0,0,
57b10452-4fb1-4dbc-9820-f5233f4f69c4,10233,14315,OneFileExercice,Un premier programme bis,1780057873,"using namespace std;
#include <iostream>
#include <string> 
int main(void){ ;

                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              


}",0,0,4ab4f93d-5442-4cdb-9965-d8d6f64b96d4,0,0,0,
45561f7f-65e7-4213-8af5-c1b793609d2e,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057874,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]>=0){
      sum+=values[i]; 
      return sum;
    }
    else{
      sum+=values[i];
    }
     
  }
 
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,77e3fcc6-a300-4b43-a1fd-9ff3862c5365,0,0,0,
a4ca4c55-ad9d-4fae-a36d-74f9f0c22f0e,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057880,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 
}
  if(grade2 < 8 ){
    return true ;
    }
  if(grade3 < 8 ){
    return true ;
    }
  else {
    return false;
    }
}

void test_main(){
    return bool result = is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,b1725e38-3653-4c01-b0bf-ec0de3fb9f60,0,0,0,
250cb61d-516f-4619-965f-331347472163,10657,14319,OneFileExercice,Calcul moyenne - C++,1780057880,"float average(float* values, int n_values){
  float sum = 0;
  for (int i = 0; i < n_values; i++){
sum = sum + values[i];
    }
  sum = sum / n_values;
return sum;
  //return  mean; 
}",1,1,097e268f-55d5-4f83-bc6c-2e05ff953abc,1,0,0,
08004848-b3f2-4fbc-a9f8-9cc96e892960,10233,14315,OneFileExercice,Un premier programme bis,1780057891,"using namespace std;
#include <iostream>
#include <string> 

int main(void){ ;

                   
   int v1 = 2;
   int v2 = 3.2;
   int v3 = true;
   string v4 = ""test"";
              


}",0,0,a0763269-19d5-4cbb-9ffc-c0890c988ae7,0,0,0,
d9015cdf-6ffe-47fe-a4b6-6e0cfde213c2,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057899,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]>=0){
      sum+=values[i]; 
      return sum;
    }
    else{
      sum=0;
      return sum;
    }
     
  }
 
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0.33333333333333,0,d5da0c18-8a4f-4df3-be69-8332b4ab71c4,0.33333333333333,0,0,
e4c9c37d-c7db-4858-a7c5-41287b792078,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057910,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 
}
  if(grade2 < 8 ){
    return true ;
    }
  if(grade3 < 8 ){
    return true ;
    }
  else {
    return false;
    }
}

void test_main(){
    return  is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,12622721-8281-4c5a-bfac-d4d7ed175266,0,0,0,
faacda0d-6833-4003-80bc-661d72c6dc0a,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057919,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]>=0){
      sum+=values[i]; 
      return sum;
    }
    else{
      sum=0;
      
    }
     
  }
 return sum;
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,267a5513-d599-4396-ae57-868b6d87ad0a,0,0,0,
f3fa0981-96b2-4c5b-bb19-9c86e9d29442,10056,4825,OneFileExercice,C++ : notes sous un seuil,1780057924,"float bool_is_grade_below_8(float grade1,float grade2,float grade3);{
  flaot result;
    result;

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,448390a3-0a5b-462c-8d2a-ca4394a9c5ae,0,0,0,
0d215728-10df-4f01-b5ad-5140aa091d94,10056,4825,OneFileExercice,C++ : notes sous un seuil,1780057935,"float bool_is_grade_below_8(float grade1,float grade2,float grade3);{
  flaot result;
    result;
}
void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,286727b1-0c0a-42a0-8c8e-b4d25ff35710,0,0,0,
80695b70-d5f3-4d45-9de9-f577e29f4d6f,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057940,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]>=0){
      sum+=values[i]; 
    }
    else{
      sum=0;
    }
  }
 return sum;
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,e02c5f67-3983-4d01-af00-52344066ebc9,0,0,0,
8864055b-e3f1-4b15-9ead-7c4b36681493,10056,4825,OneFileExercice,C++ : notes sous un seuil,1780057950,"float bool_is_grade_below_8(float grade1,float grade2,float grade3){
  flaot result;
    result;
}
void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,fe87fd08-372b-46cf-a67b-a0bb413c6940,0,0,0,
b91c1b74-de4f-4957-9d4b-bfc9cef048d1,10455,14319,OneFileExercice,Calcul moyenne - C++,1780057951,"float average(float* values, int n_values){
     floa somme = 0;
     for (int i = 0; i < n_values; i++{
          somme = somme + values[0]
    }
  return somme / n_values;


}",0,0,0ad8f6dd-7720-4fc1-aa3c-45d66b9bbfa6,0,0,0,
7733c867-11f9-405f-a084-049581c97dda,10121,4764,OneFileExercice,moyenne de trois nombre,1780057953,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    
    return (a,b,c);
    
}

void test_moyenne_trois_nombres(void* b, int (a,b,c)){
     
  
     b [0];
     
}",0,0,5b70c825-68b6-4fe2-95c7-b0211e24588b,0,0,0,
e95542f3-7d13-4a87-ab05-71ecbd93ef2d,10460,6211,OneFileExercice,C++ écart type,1780057954,"bool valeur_anormale(float* values, int n_values){
    
    float moy = average(values, n_values);
    float seuil = 0.4;
    
    for (int i = 0; i < n_values; i++){
        float ecart = values[i] - moy;
        if (ecart < 0) ecart = -ecart;
        if (ecart / moy > seuil){
            return true;
        }
    }
    
    return false;
}

void test_main(){
    float tab1[] = {10, 10, 10, 50};
    float tab2[] = {10, 10, 10, 10};
    float tab3[] = {5, 6, 7, 20};

    printf(""tab1 = %d\n"", valeur_anormale(tab1, 4));
    printf(""tab2 = %d\n"", valeur_anormale(tab2, 4));
    printf(""tab3 = %d\n"", valeur_anormale(tab3, 4));
}",0,0,7378f509-c4ab-44fd-864b-621df862f61b,0,0,0,
00510530-5bf4-4883-b99d-c7c92c69e89b,10455,14319,OneFileExercice,Calcul moyenne - C++,1780057955,"float average(float* values, int n_values){
     floa somme = 0;
     for (int i = 0; i < n_values; i++{
          somme = somme + values[0]
    }
  return somme / n_values;


",0.5,0,7a43cb18-f707-4183-b0ae-d7c03cd82f5a,0,0,0,
00510530-5bf4-4883-b99d-c7c92c69e89b,10455,14319,OneFileExercice,Calcul moyenne - C++,1780057955,"float average(float* values, int n_values){
     floa somme = 0;
     for (int i = 0; i < n_values; i++{
          somme = somme + values[0]
    }
  return somme / n_values;


",0.5,0,df6b8d4a-4932-40c4-909b-ed0ec59390b2,0.5,1,0,
dabb5b1c-a778-4e23-ae19-d1abae4cd6d7,10121,4764,OneFileExercice,moyenne de trois nombre,1780057958,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    
    return (a,b,c);
    
}

void test_moyenne_trois_nombres(void* b, int (a,b,c)){
     
  
     b [4];
     
}",0,0,9fe01dd9-c743-4ade-b357-e206526f0429,0,0,0,
55722ae5-7af5-4ebb-8bcd-6c2b953b6130,10119,6210,OneFileExercice,Somme de valeur non négatives,1780057959,"float sum_positives_values(float* values, int n_values){
  float sum=0;
  for(int i=0; i<=(n_values+1); i++){
    if(values[i]>=0){
      sum+=values[i]; 
    }
  }
 return sum;
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0.66666666666667,0,aa382f3a-34f6-433a-a892-4645199e1e59,0.66666666666667,0,0,
ea15b260-3561-4add-b635-96ad9c70bc6f,10939,14319,OneFileExercice,Calcul moyenne - C++,1780057964,"float average(float* values, int n_values){
  float result= (*values/n_values-1);
  return result;


}",0,0,6ec471aa-723b-4875-9d98-41c71139e015,0,0,0,
ec2212c9-6a63-4ae5-b445-8b4af05dbd68,10032,4175,OneFileExercice,Compter le nombre de voyelles dans une chaine,1780057964,"#include <iostream>
using namespace std;

int n_vowels(std::string str_data){ 
  int result = 0
  for (int i = 0; i < str_data.length(); i++){
    resultat = i;
    }
  return result;
}",0,0,89fdb119-aa0a-4c15-8206-7422e3209289,0,0,0,
91ab1833-df7a-464e-b508-659598b046db,10454,4825,OneFileExercice,C++ : notes sous un seuil,1780057974,"
 bool is_grade_below_8(float grade1, float grade2, float grade3){
  float result= float grade1, float grade2, float grade3;
  for(i in result){
    if(i<8){
    return ""true"";
    }
    else{
      return ""false"";
    }
}
      
 
void is_grade_below_8(){
  float grade1=7;
  float grade2=10;
  float grade3=9;
}",0,0,97aacb46-1b55-4554-a0ce-871e0ce9e308,0,0,0,
78bad311-7287-4007-a6fb-261d02974782,10129,4764,OneFileExercice,moyenne de trois nombre,1780057982,"float moyenne_trois_nombres(float n1, float n2, float n3) {
    return (n1 + n2 + n3) / 3.0f;
}

void test_moyenne_trois_nombres() {
    float resultat = moyenne_trois_nombres(10.0f, 15.0f, 20.0f);
}",0,0,344106b3-bb48-4c33-90ac-28f6620225d2,0,0,0,
2cad38c4-fb83-4735-b83e-e3e803edbac6,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780057987,"bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade1 < 8 ){
    return true ; 
}
  if(grade2 < 8 ){
    return true ;
    }
  if(grade3 < 8 ){
    return true ;
    }
  else {
    return false;
    }
}

void test_main(){
    bool is_grade_bellow_8(5.2, 6.3, 10.01);
  return is_grade_bellow_8(5.2, 6.3, 10.01);
}",0,0,59b351e0-4861-4f53-aa48-66619d988195,0,0,0,
